zip_code,median_household_income_acs2019,derived_income_quartile
06385,87788,4
06387,103152,4
06390,61125,3
06401,55033,2
06403,85024,4
06405,77225,3
06409,63194,3
06410,120396,4
06412,88167,4
06413,79673,3
06414,199464,4
06415,104863,4
06416,89243,4
06417,85960,4
06418,55786,2
06419,110543,4
06420,109972,4
06422,119905,4
06423,103356,4
06424,95900,4
06426,106250,4
06437,111870,4
06438,126801,4
06441,108508,4
06442,88466,4
06443,113798,4
06447,112557,4
06450,60671,2
06451,57261,2
06455,107614,4
06456,73875,3
06457,65572,3
06460,88085,4
06461,103047,4
06467,113790,4
06468,118669,4
06469,90735,4
06470,124909,4
06471,82993,4
06472,101429,4
06473,97796,4
06475,83132,4
06477,121308,4
06478,110111,4
06479,90091,4
06480,99292,4
06481,78208,3
06482,137100,4
06483,76195,3
06484,97131,4
06488,98790,4
06489,95684,4
06492,80884,3
06498,79551,3
06510,61250,3
06511,41904,1
06512,64201,3
06513,45502,1
06514,73078,3
06515,52048,2
06516,62985,3
06517,85489,4
06518,81358,3
06519,29332,1
06524,129133,4
06525,157610,4
06604,36738,1
06605,44372,1
06606,58538,2
06607,42103,1
06608,34743,1
06610,45478,1
06611,122494,4
06612,157617,4
06614,87077,4
06615,66815,3
06702,12908,1
06704,40625,1
06705,46228,1
06706,43017,1
06708,53438,2
06710,33929,1
06712,101389,4
06716,95257,4
06750,63542,3
06751,98409,4
06752,112778,4
06754,87453,4
06755,99375,4
06756,109205,4
06757,78125,3
06758,107188,4
06759,93198,4
06762,121891,4
06763,81625,3
06770,74870,3
06776,89102,4
06777,106618,4
06778,65720,3
06779,72591,3
06782,89940,4
06783,118603,4
06784,99704,4
06785,68482,3
06786,79172,3
06787,68208,3
06790,63057,3
06791,111202,4
06793,126635,4
06794,95500,4
06795,90374,4
06796,90667,4
06798,81362,3
06801,101806,4
06804,112885,4
06807,153309,4
06810,63439,3
06811,95444,4
06812,112457,4
06820,232523,4
06824,149892,4
06825,112907,4
06830,119838,4
06831,167083,4
06840,190227,4
06850,95038,4
06851,96769,4
06853,209464,4
06854,69659,3
06855,64969,3
06870,215850,4
06877,164010,4
06878,222188,4
06880,201528,4
06883,222535,4
06890,196379,4
06896,132770,4
06897,193292,4
06901,76429,3
06902,76970,3
06903,201711,4
06905,126425,4
06906,101500,4
06907,86890,4
07001,69849,3
07002,63947,3
07003,78034,3
07004,122063,4
07005,111946,4
07006,127921,4
07008,73347,3
07009,123768,4
07010,72633,3
07011,59519,2
07012,81361,3
07013,92312,4
07014,89349,4
07016,129781,4
07017,48673,2
07018,47094,1
07020,127221,4
07021,213309,4
07022,57698,2
07023,147905,4
07024,83767,4
07026,62867,3
07027,88892,4
07028,198625,4
07029,69389,3
07030,147620,4
07031,84527,4
07032,70658,3
07033,93208,4
07034,86799,4
07035,98136,4
07036,72432,3
07039,166629,4
07040,138870,4
07041,134732,4
07042,108708,4
07043,205735,4
07044,125000,4
07045,169095,4
07046,242083,4
07047,63908,3
07050,43039,1
07052,105584,4
07054,99251,4
07055,40944,1
07057,68845,3
07058,132402,4
07059,170096,4
07060,58707,2
07062,69590,3
07063,65377,3
07064,89022,4
07065,78946,3
07066,109924,4
07067,113136,4
07068,129006,4
07069,156408,4
07070,101473,4
07071,79985,3
07072,88827,4
07073,80896,3
07074,66976,3
07075,110625,4
07076,131630,4
07077,76813,3
07078,250001,4
07079,138525,4
07080,101565,4
07081,111899,4
07082,130905,4
07083,90971,4
07086,101449,4
07087,48965,2
07088,64130,3
07090,171064,4
07092,120750,4
07093,57473,2
07094,114821,4
07095,86615,4
07102,25677,1
07103,30108,1
07104,37424,1
07105,44785,1
07106,41195,1
07107,31842,1
07108,27000,1
07109,70670,3
07110,99507,4
07111,45176,1
07112,36246,1
07114,29682,1
07201,47630,1
07202,50970,2
07203,64718,3
07204,75000,3
07205,75239,3
07206,42727,1
07208,49313,2
07302,136679,4
07304,48360,2
07305,55955,2
07306,59794,2
07307,63281,3
07310,147516,4
07311,188634,4
07401,170968,4
07403,94099,4
07405,116884,4
07407,77334,3
07410,123159,4
07416,68242,3
07417,172766,4
07418,133186,4
07419,88469,4
07420,83796,4
07421,95383,4
07422,100000,4
07423,216875,4
07424,87125,4
07430,107081,4
07432,121162,4
07435,123949,4
07436,126319,4
07438,111169,4
07439,89659,4
07440,134766,4
07442,102371,4
07444,98281,4
07446,147625,4
07450,184556,4
07452,187000,4
07456,122385,4
07457,110664,4
07458,162837,4
07460,109245,4
07461,89366,4
07462,88934,4
07463,124803,4
07465,102610,4
07470,123204,4
07480,100700,4
07481,153736,4
07501,30467,1
07502,54940,2
07503,46520,1
07504,60231,2
07505,18486,1
07506,97692,4
07508,79444,3
07512,105637,4
07513,44315,1
07514,43776,1
07522,37658,1
07524,38794,1
07601,70090,3
07603,91232,4
07604,94801,4
07605,102250,4
07606,72500,3
07607,94317,4
07608,36429,1
07620,130962,4
07621,96335,4
07624,140357,4
07626,151442,4
07627,154500,4
07628,100219,4
07630,128093,4
07631,85733,4
07632,149358,4
07640,134688,4
07641,178450,4
07642,146108,4
07643,66098,3
07644,66595,3
07645,146708,4
07646,94344,4
07647,109844,4
07648,122200,4
07649,132358,4
07650,68245,3
07652,128306,4
07656,137883,4
07657,71699,3
07660,86923,4
07661,124598,4
07662,84196,4
07663,106776,4
07666,111821,4
07670,172926,4
07675,131940,4
07676,140260,4
07677,171103,4
07701,91587,4
07702,124474,4
07704,179138,4
07711,130313,4
07712,69830,3
07716,92222,4
07717,92813,4
07718,125919,4
07719,100391,4
07720,64246,3
07721,77482,3
07722,174635,4
07723,65521,3
07724,82783,4
07726,118187,4
07727,80177,3
07728,91855,4
07730,101849,4
07731,109354,4
07732,61436,3
07733,148991,4
07734,62021,3
07735,79467,3
07737,110319,4
07738,152557,4
07739,179391,4
07740,60122,2
07746,154700,4
07747,109396,4
07748,121490,4
07750,135909,4
07751,153644,4
07753,73544,3
07755,103472,4
07756,63093,3
07757,89265,4
07758,95488,4
07760,168750,4
07762,81311,3
07764,109073,4
07801,73496,3
07803,91219,4
07821,109167,4
07822,75625,3
07823,60842,2
07825,104918,4
07826,85131,4
07827,75625,3
07828,75528,3
07830,134375,4
07832,99243,4
07833,48375,2
07834,124593,4
07836,122292,4
07838,110139,4
07840,85094,4
07842,100694,4
07843,86846,4
07847,112938,4
07848,87500,4
07849,101977,4
07850,86198,4
07851,132917,4
07852,85938,4
07853,166806,4
07856,90500,4
07857,69000,3
07860,87820,4
07863,85083,4
07865,123250,4
07866,110028,4
07869,140841,4
07871,137717,4
07874,97080,4
07876,131165,4
07878,100185,4
07880,123558,4
07882,84135,4
07885,80685,3
07901,154688,4
07920,151365,4
07921,116250,4
07922,181392,4
07924,165677,4
07927,125588,4
07928,191607,4
07930,148466,4
07931,182642,4
07932,127273,4
07933,138929,4
07934,141667,4
07935,183125,4
07936,136016,4
07939,41250,1
07940,146620,4
07945,183352,4
07946,168214,4
07950,127226,4
07960,125744,4
07970,243219,4
07974,154655,4
07976,94432,4
07977,87188,4
07979,135028,4
07980,122656,4
07981,118897,4
08001,71111,3
08002,82285,4
08003,133946,4
08004,96176,4
08005,73914,3
08006,74479,3
08007,75417,3
08008,87960,4
08009,90921,4
08010,64525,3
08012,74573,3
08014,79338,3
08015,66039,3
08016,77281,3
08019,98500,4
08020,94297,4
08021,53799,2
08022,95917,4
08023,28988,1
08026,85625,4
08027,73083,3
08028,72313,3
08029,66974,3
08030,60371,2
08031,59646,2
08033,124375,4
08034,95012,4
08035,99375,4
08036,108521,4
08037,76073,3
08038,84583,4
08041,119643,4
08042,157981,4
08043,98888,4
08045,63850,3
08046,75382,3
08048,88397,4
08049,62988,3
08050,82748,4
08051,78846,3
08052,61335,3
08053,100720,4
08054,94832,4
08055,123132,4
08056,158750,4
08057,148233,4
08059,76708,3
08060,91616,4
08061,150303,4
08062,140609,4
08063,65699,3
08065,72578,3
08066,51647,2
08067,87188,4
08068,61551,3
08069,51303,2
08070,69035,3
08071,77465,3
08072,73194,3
08075,77750,3
08077,109068,4
08078,67263,3
08079,45889,1
08080,103247,4
08081,89201,4
08083,76433,3
08084,79677,3
08085,126956,4
08086,75326,3
08087,66410,3
08088,83160,4
08089,65577,3
08090,96015,4
08091,67654,3
08092,73542,3
08093,58365,2
08094,82220,4
08096,70780,3
08097,90333,4
08098,92750,4
08102,21138,1
08103,27057,1
08104,23617,1
08105,33353,1
08106,82295,4
08107,58555,2
08108,97279,4
08109,70153,3
08110,63664,3
08201,62063,3
08202,87604,4
08203,72372,3
08204,71340,3
08205,70966,3
08210,71655,3
08212,62500,3
08215,67403,3
08221,109013,4
08223,78587,3
08224,82768,4
08225,87156,4
08226,81076,3
08230,95083,4
08232,40964,1
08234,81681,3
08241,114167,4
08242,67206,3
08243,73403,3
08244,61319,3
08247,99063,4
08251,56545,2
08260,50911,2
08270,65000,3
08302,51161,2
08310,53885,2
08311,64531,3
08312,68398,3
08314,78796,3
08316,67688,3
08317,81414,3
08318,85279,4
08319,100682,4
08321,26250,1
08322,87530,4
08323,77054,3
08324,123158,4
08326,63802,3
08328,65227,3
08329,67188,3
08330,70231,3
08332,57265,2
08340,75042,3
08341,33750,1
08343,104722,4
08344,71321,3
08345,59583,2
08346,80169,3
08348,83750,4
08349,48438,2
08350,71000,3
08352,83833,4
08353,63125,3
08360,50775,2
08361,78340,3
08401,29232,1
08402,83045,4
08403,124643,4
08406,59219,2
08501,117750,4
08502,201406,4
08505,93795,4
08510,153194,4
08511,80750,3
08512,90389,4
08514,100781,4
08515,146719,4
08518,64767,3
08520,93419,4
08525,116691,4
08527,94959,4
08530,95341,4
08533,104917,4
08534,138073,4
08535,177431,4
08536,111258,4
08540,144204,4
08542,81211,3
08550,192231,4
08551,139609,4
08553,111688,4
08554,85725,4
08555,105556,4
08558,210682,4
08559,115182,4
08560,110038,4
08561,128289,4
08562,62200,3
08608,14886,1
08609,34602,1
08610,64743,3
08611,37482,1
08618,40797,1
08619,83612,4
08620,94807,4
08628,95417,4
08629,63094,3
08638,54710,2
08640,72031,3
08641,67500,3
08648,100930,4
08690,100650,4
08691,133960,4
08701,52148,2
08720,108750,4
08721,88039,4
08722,79777,3
08723,76242,3
08724,79656,3
08730,140221,4
08731,82907,4
08732,97059,4
08733,68586,3
08734,87868,4
08735,77283,3
08736,127385,4
08738,99444,4
08740,57426,2
08741,94402,4
08742,99316,4
08750,131949,4
08751,78648,3
08752,71797,3
08753,82858,4
08755,70419,3
08757,46107,1
08758,69954,3
08759,39900,1
08801,127130,4
08802,132281,4
08804,102609,4
08805,72287,3
08807,131955,4
08808,73459,3
08809,102760,4
08810,128990,4
08812,99648,4
08816,115029,4
08817,93571,4
08820,132451,4
08821,56313,2
08822,115981,4
08823,103938,4
08824,147109,4
08825,108189,4
08826,107669,4
08827,105031,4
08828,93056,4
08829,96272,4
08830,95430,4
08831,89331,4
08832,65761,3
08833,130694,4
08835,69625,3
08836,169583,4
08837,87738,4
08840,126671,4
08844,129857,4
08846,75460,3
08848,109904,4
08850,109135,4
08852,107061,4
08853,156058,4
08854,100034,4
08857,95930,4
08859,82388,4
08861,53471,2
08863,91272,4
08865,70334,3
08867,125354,4
08869,79362,3
08872,79597,3
08873,89784,4
08876,99755,4
08879,71982,3
08880,85223,4
08882,77996,3
08884,80074,3
08886,109698,4
08887,97688,4
08889,128413,4
08901,43783,1
08902,96389,4
08904,81402,3
10001,92840,4
10002,36982,1
10003,118161,4
10004,190223,4
10005,189702,4
10006,179044,4
10007,224063,4
10009,63717,3
10010,132988,4
10011,138272,4
10012,106467,4
10013,113191,4
10014,133501,4
10016,126628,4
10017,131045,4
10018,122484,4
10019,103792,4
10021,122169,4
10022,150718,4
10023,132605,4
10024,143623,4
10025,91624,4
10026,59691,2
10027,51938,2
10028,122969,4
10029,33720,1
10030,42348,1
10031,53660,2
10032,53525,2
10033,63093,3
10034,54406,2
10035,29799,1
10036,95301,4
10037,46263,1
10038,95702,4
10039,42278,1
10040,49677,2
10044,104808,4
10065,148441,4
10069,132500,4
10075,138640,4
10128,121829,4
10162,152336,4
10280,182760,4
10282,250001,4
10301,62052,3
10302,66096,3
10303,67215,3
10304,54199,2
10305,79742,3
10306,80834,3
10307,85103,4
10308,103027,4
10309,109457,4
10310,76075,3
10312,97407,4
10314,91505,4
10451,30349,1
10452,29579,1
10453,29136,1
10454,21447,1
10455,28585,1
10456,27917,1
10457,29767,1
10458,35423,1
10459,29284,1
10460,27545,1
10461,58305,2
10462,54278,2
10463,58408,2
10464,96366,4
10465,75617,3
10466,58393,2
10467,39372,1
10468,37804,1
10469,65399,3
10470,61266,3
10471,88722,4
10472,33498,1
10473,41508,1
10474,22965,1
10475,51951,2
10501,215515,4
10502,167195,4
10503,80347,3
10504,212121,4
10505,143000,4
10506,224167,4
10507,69852,3
10509,104568,4
10510,174881,4
10511,109375,4
10512,98091,4
10514,250001,4
10516,107171,4
10517,105357,4
10518,175750,4
10519,156411,4
10520,110094,4
10522,143462,4
10523,100816,4
10524,124006,4
10526,139671,4
10527,183824,4
10528,112437,4
10530,109315,4
10532,110417,4
10533,158860,4
10536,183365,4
10537,99565,4
10538,196944,4
10541,107180,4
10543,104252,4
10546,237708,4
10547,110685,4
10548,89572,4
10549,108287,4
10550,49648,2
10552,77242,3
10553,74942,3
10560,132303,4
10562,81952,3
10566,57022,2
10567,134719,4
10570,146969,4
10573,87977,4
10576,199167,4
10577,164181,4
10578,111076,4
10579,108750,4
10580,195172,4
10583,208212,4
10588,111862,4
10589,100313,4
10590,153571,4
10591,98071,4
10594,165179,4
10595,109950,4
10596,85417,4
10597,237667,4
10598,128545,4
10601,71290,3
10603,95833,4
10604,101508,4
10605,116895,4
10606,80492,3
10607,136250,4
10701,47525,1
10703,66322,3
10704,75182,3
10705,52232,2
10706,142500,4
10707,114386,4
10708,115435,4
10709,128365,4
10710,88228,4
10801,64043,3
10803,157143,4
10804,182396,4
10805,72138,3
10901,96460,4
10913,151279,4
10914,98661,4
10916,104583,4
10917,111677,4
10918,108073,4
10919,105321,4
10920,120378,4
10921,91875,4
10922,79832,3
10923,77303,3
10924,105000,4
10925,78893,3
10926,85288,4
10927,63191,3
10928,84267,4
10930,136303,4
10931,69844,3
10933,95673,4
10940,62486,3
10941,76676,3
10950,76827,3
10952,59304,2
10954,107077,4
10956,142912,4
10958,104150,4
10960,87479,4
10962,112875,4
10963,76118,3
10964,175234,4
10965,111250,4
10968,123580,4
10969,107093,4
10970,87895,4
10973,99375,4
10974,103942,4
10975,75625,3
10976,59864,2
10977,54759,2
10980,110625,4
10983,118708,4
10984,127344,4
10985,181211,4
10986,176250,4
10987,129167,4
10988,92031,4
10989,113135,4
10990,103642,4
10992,105245,4
10993,47383,1
10994,164464,4
10996,115217,4
10998,89135,4
11001,113300,4
11003,104349,4
11004,95436,4
11005,55313,2
11010,111135,4
11020,158295,4
11021,102596,4
11023,130061,4
11024,128450,4
11030,200703,4
11040,129344,4
11050,133882,4
11096,60675,2
11101,75581,3
11102,71382,3
11103,76234,3
11104,67751,3
11105,79883,3
11106,68530,3
11109,160625,4
11201,129248,4
11203,54457,2
11204,53093,2
11205,58872,2
11206,39753,1
11207,39382,1
11208,42403,1
11209,77917,3
11210,69385,3
11211,81228,3
11212,26521,1
11213,44831,1
11214,56911,2
11215,132091,4
11216,67795,3
11217,119375,4
11218,73470,3
11219,40683,1
11220,50191,2
11221,56900,2
11222,93488,4
11223,54023,2
11224,32549,1
11225,59820,2
11226,58257,2
11228,72902,3
11229,64631,3
11230,53070,2
11231,99643,4
11232,61200,3
11233,44905,1
11234,85807,4
11235,54646,2
11236,70793,3
11237,53303,2
11238,91846,4
11239,29172,1
11354,40786,1
11355,42507,1
11356,61859,3
11357,85818,4
11358,68848,3
11360,83063,4
11361,87892,4
11362,93333,4
11363,101019,4
11364,82028,4
11365,67642,3
11366,84301,4
11367,63546,3
11368,54211,2
11369,54184,2
11370,63706,3
11372,60659,2
11373,54584,2
11374,66795,3
11375,84713,4
11377,58948,2
11378,77710,3
11379,83883,4
11385,75340,3
11411,98207,4
11412,81608,3
11413,93432,4
11414,75471,3
11415,70900,3
11416,73370,3
11417,76868,3
11418,68920,3
11419,75835,3
11420,79273,3
11421,73107,3
11422,88130,4
11423,71194,3
11426,98987,4
11427,79385,3
11428,78368,3
11429,88300,4
11432,62148,3
11433,54253,2
11434,64087,3
11435,66137,3
11436,75222,3
11501,101339,4
11507,133324,4
11509,126836,4
11510,115822,4
11514,82344,4
11516,109053,4
11518,90417,4
11520,82200,4
11530,168019,4
11542,80607,3
11545,163606,4
11547,80833,3
11548,135385,4
11550,64155,3
11552,122367,4
11553,79872,3
11554,106409,4
11557,127583,4
11558,96368,4
11559,97392,4
11560,140568,4
11561,99240,4
11563,99947,4
11565,128301,4
11566,152337,4
11568,214250,4
11569,156750,4
11570,117107,4
11572,118480,4
11575,90577,4
11576,182199,4
11577,149091,4
11579,134107,4
11580,110575,4
11581,117200,4
11590,106959,4
11596,137500,4
11598,145139,4
11691,50267,2
11692,46819,1
11693,60569,2
11694,84485,4
11697,105750,4
11701,86447,4
11702,130337,4
11703,93938,4
11704,95912,4
11705,112193,4
11706,91204,4
11709,108951,4
11710,136281,4
11713,84038,4
11714,114095,4
11715,122639,4
11716,93317,4
11717,82237,4
11718,127931,4
11719,68616,3
11720,109550,4
11721,141976,4
11722,75021,3
11724,250001,4
11725,133893,4
11726,75085,3
11727,82655,4
11729,94387,4
11730,122826,4
11731,120619,4
11732,119028,4
11733,155455,4
11735,109858,4
11738,110232,4
11739,153958,4
11740,124527,4
11741,107220,4
11742,107056,4
11743,128187,4
11746,116560,4
11747,126607,4
11749,93555,4
11751,109958,4
11752,106467,4
11753,175724,4
11754,101710,4
11755,116788,4
11756,125486,4
11757,96369,4
11758,120149,4
11762,132426,4
11763,88438,4
11764,131332,4
11765,250001,4
11766,133050,4
11767,116599,4
11768,136549,4
11769,103864,4
11771,121481,4
11772,80219,3
11776,101793,4
11777,115184,4
11778,97790,4
11779,98450,4
11780,125610,4
11782,116893,4
11783,134229,4
11784,93050,4
11786,133111,4
11787,128250,4
11788,116468,4
11789,102052,4
11790,130607,4
11791,174675,4
11792,145341,4
11793,139543,4
11795,125691,4
11796,114408,4
11797,182569,4
11798,81378,3
11801,110302,4
11803,147469,4
11804,112946,4
11901,66438,3
11930,102639,4
11932,103056,4
11933,77061,3
11934,106892,4
11935,102688,4
11937,97961,4
11939,79408,3
11940,104583,4
11941,123125,4
11942,92250,4
11944,58939,2
11946,83301,4
11949,96505,4
11950,95278,4
11951,74100,3
11952,92042,4
11953,85103,4
11954,96389,4
11955,65724,3
11956,69886,3
11957,70000,3
11958,92179,4
11959,69167,3
11960,138833,4
11961,70244,3
11962,113182,4
11963,87688,4
11964,82768,4
11965,123635,4
11967,86953,4
11968,106271,4
11971,76250,3
11972,89531,4
11975,142969,4
11976,144167,4
11977,117216,4
11978,103990,4
11980,98702,4
12008,97083,4
12009,90524,4
12010,49036,2
12015,63068,3
12017,68393,3
12018,96667,4
12019,106866,4
12020,82933,4
12022,50000,2
12023,74583,3
12025,63378,3
12027,101667,4
12028,74091,3
12029,96932,4
12031,33889,1
12032,48971,2
12033,77232,3
12035,58250,2
12036,57045,2
12037,58266,2
12041,94432,4
12042,78333,3
12043,55198,2
12045,51750,2
12046,87240,4
12047,58199,2
12051,58704,2
12052,77679,3
12053,93571,4
12054,103384,4
12056,85284,4
12057,63158,3
12058,70030,3
12059,80278,3
12060,83155,4
12061,98226,4
12062,73929,3
12064,57500,2
12065,93840,4
12066,68424,3
12067,80938,3
12068,65286,3
12069,40515,1
12070,53203,2
12071,53875,2
12072,58750,2
12074,81008,3
12075,72419,3
12076,56765,2
12077,109052,4
12078,44155,1
12083,78972,3
12084,79239,3
12085,30625,1
12086,62500,3
12087,60057,2
12090,54070,2
12092,35878,1
12093,52188,2
12094,82730,4
12095,54898,2
12106,83750,4
12108,73750,3
12110,81953,3
12116,49241,2
12117,56417,2
12118,76431,3
12120,64188,3
12121,103707,4
12122,50679,2
12123,92946,4
12124,65806,3
12125,66328,3
12131,43750,1
12134,57955,2
12136,102050,4
12137,74196,3
12138,62500,3
12139,73438,3
12140,96364,4
12143,63685,3
12144,72006,3
12147,76250,3
12148,111476,4
12149,57500,2
12150,69766,3
12151,96000,4
12153,85833,4
12154,75578,3
12155,58295,2
12156,135185,4
12157,70988,3
12158,85043,4
12159,89009,4
12160,65469,3
12164,72083,3
12165,97500,4
12166,44688,1
12167,45966,1
12168,75795,3
12169,102857,4
12170,87530,4
12172,47841,1
12173,69609,3
12175,62639,3
12177,113173,4
12180,55315,2
12182,52467,2
12183,55104,2
12184,75757,3
12185,80500,3
12186,106250,4
12187,58214,2
12188,70328,3
12189,52594,2
12190,50833,2
12192,72411,3
12193,63750,3
12194,42250,1
12195,29563,1
12196,94766,4
12197,48704,2
12198,77714,3
12202,27750,1
12203,61519,3
12204,57953,2
12205,75514,3
12206,36396,1
12207,18582,1
12208,64295,3
12209,51286,2
12210,40966,1
12211,103946,4
12302,77740,3
12303,67323,3
12304,50949,2
12305,37875,1
12306,66231,3
12307,27145,1
12308,48092,2
12309,108019,4
12401,56668,2
12404,52011,2
12405,52813,2
12407,39402,1
12409,91453,4
12410,43148,1
12411,80278,3
12412,64702,3
12413,41774,1
12414,38498,1
12416,28981,1
12417,80833,3
12418,70938,3
12419,69219,3
12420,106667,4
12421,71771,3
12423,52708,2
12424,65833,3
12428,47784,1
12430,54167,2
12431,70694,3
12432,21000,1
12434,37434,1
12435,61042,3
12439,36563,1
12440,81985,3
12441,34091,1
12442,29091,1
12443,96515,4
12444,59615,2
12446,59268,2
12448,123393,4
12449,52799,2
12450,51853,2
12451,58775,2
12452,62847,3
12454,54432,2
12455,55402,2
12456,61250,3
12457,57542,2
12458,46488,1
12460,27143,1
12461,80808,3
12463,73945,3
12464,50972,2
12465,45735,1
12466,70000,3
12468,54338,2
12469,48400,2
12470,63750,3
12471,78516,3
12472,60750,2
12473,47458,1
12474,49545,2
12477,57527,2
12481,54424,2
12482,36483,1
12484,65485,3
12485,55303,2
12486,89318,4
12487,65243,3
12489,27188,1
12491,77794,3
12494,100000,4
12495,89231,4
12496,65197,3
12498,61797,3
12501,65345,3
12502,76780,3
12503,69844,3
12504,168438,4
12507,77813,3
12508,75962,3
12512,76964,3
12514,113140,4
12515,97039,4
12516,91750,4
12518,82230,4
12520,101500,4
12521,92610,4
12522,55417,2
12523,56991,2
12524,82196,4
12525,78979,3
12526,76964,3
12528,75502,3
12529,83892,4
12531,117478,4
12533,105150,4
12534,53743,2
12538,75297,3
12540,120341,4
12542,84777,4
12543,75563,3
12545,85286,4
12546,66208,3
